<date:hour:url>,Total Event_count
2019-09-14:13:http://example.com/?url=111,6
2019-09-14:13:http://example.com/?url=112,3
2019-09-14:13:http://example.com/?url=113,2
2019-09-14:13:http://example.com/?url=114,1
2019-09-14:13:http://example.com/?url=115,3
2019-09-14:13:http://example.com/?url=116,1
2019-09-14:13:http://example.com/?url=117,6
2019-09-14:13:http://example.com/?url=118,1
2019-09-14:13:http://example.com/?url=119,5
2019-09-14:13:http://example.com/?url=120,7
2019-09-14:13:http://example.com/?url=121,3
2019-09-14:13:http://example.com/?url=122,5
2019-09-14:13:http://example.com/?url=123,1
2019-09-14:13:http://example.com/?url=124,6
2019-09-14:13:http://example.com/?url=125,2
2019-09-14:13:http://example.com/?url=126,5
2019-09-14:13:http://example.com/?url=127,2
2019-09-14:13:http://example.com/?url=128,3
2019-09-14:13:http://example.com/?url=129,1
2019-09-14:13:http://example.com/?url=130,2
2019-09-14:13:http://example.com/?url=131,1
2019-09-14:13:http://example.com/?url=132,2
2019-09-14:13:http://example.com/?url=133,5
2019-09-14:13:http://example.com/?url=134,6
2019-09-14:13:http://example.com/?url=135,6
2019-09-14:13:http://example.com/?url=136,4
2019-09-14:13:http://example.com/?url=137,5
2019-09-14:13:http://example.com/?url=138,1
2019-09-14:13:http://example.com/?url=139,1
2019-09-14:13:http://example.com/?url=140,4
2019-09-14:13:http://example.com/?url=141,1
2019-09-14:13:http://example.com/?url=142,2
2019-09-14:13:http://example.com/?url=143,4
2019-09-14:13:http://example.com/?url=144,5
2019-09-14:13:http://example.com/?url=145,1
2019-09-14:13:http://example.com/?url=146,4
2019-09-14:13:http://example.com/?url=147,2
2019-09-14:13:http://example.com/?url=149,1
2019-09-14:13:http://example.com/?url=150,2
2019-09-14:13:http://example.com/?url=151,3
2019-09-14:13:http://example.com/?url=152,5
2019-09-14:13:http://example.com/?url=153,3
2019-09-14:13:http://example.com/?url=154,6
2019-09-14:13:http://example.com/?url=155,5
2019-09-14:13:http://example.com/?url=156,1
2019-09-14:13:http://example.com/?url=157,1
2019-09-14:13:http://example.com/?url=158,5
2019-09-14:13:http://example.com/?url=159,2
2019-09-14:13:http://example.com/?url=160,2
2019-09-14:13:http://example.com/?url=161,3
2019-09-14:13:http://example.com/?url=163,4
2019-09-14:13:http://example.com/?url=164,5
2019-09-14:13:http://example.com/?url=165,5
2019-09-14:13:http://example.com/?url=167,2
2019-09-14:13:http://example.com/?url=168,3
2019-09-14:13:http://example.com/?url=169,2
2019-09-14:13:http://example.com/?url=170,3
2019-09-14:13:http://example.com/?url=171,2
2019-09-14:13:http://example.com/?url=173,5
2019-09-14:13:http://example.com/?url=174,4
2019-09-14:13:http://example.com/?url=175,5
2019-09-14:13:http://example.com/?url=176,2
2019-09-14:13:http://example.com/?url=177,4
2019-09-14:13:http://example.com/?url=178,3
2019-09-14:13:http://example.com/?url=179,3
2019-09-14:13:http://example.com/?url=180,6
2019-09-14:13:http://example.com/?url=181,2
2019-09-14:13:http://example.com/?url=182,1
2019-09-14:13:http://example.com/?url=183,2
2019-09-14:13:http://example.com/?url=184,3
2019-09-14:13:http://example.com/?url=185,3
2019-09-14:13:http://example.com/?url=186,4
2019-09-14:13:http://example.com/?url=187,3
2019-09-14:13:http://example.com/?url=188,1
2019-09-14:13:http://example.com/?url=189,4
2019-09-14:13:http://example.com/?url=190,3
2019-09-14:13:http://example.com/?url=191,2
2019-09-14:13:http://example.com/?url=192,5
2019-09-14:13:http://example.com/?url=193,3
2019-09-14:13:http://example.com/?url=194,6
2019-09-14:13:http://example.com/?url=195,2
2019-09-14:13:http://example.com/?url=196,4
2019-09-14:13:http://example.com/?url=197,2
2019-09-14:13:http://example.com/?url=198,4
2019-09-14:13:http://example.com/?url=199,3
2019-09-14:14:http://example.com/?url=001,3
2019-09-14:14:http://example.com/?url=002,6
2019-09-14:14:http://example.com/?url=003,2
2019-09-14:14:http://example.com/?url=004,4
2019-09-14:14:http://example.com/?url=005,3
2019-09-14:14:http://example.com/?url=007,3
2019-09-14:14:http://example.com/?url=008,3
2019-09-14:14:http://example.com/?url=009,4
2019-09-14:14:http://example.com/?url=010,2
2019-09-14:14:http://example.com/?url=011,2
2019-09-14:14:http://example.com/?url=012,4
2019-09-14:14:http://example.com/?url=013,2
2019-09-14:14:http://example.com/?url=014,5
2019-09-14:14:http://example.com/?url=015,4
2019-09-14:14:http://example.com/?url=016,6
2019-09-14:14:http://example.com/?url=018,3
2019-09-14:14:http://example.com/?url=019,3
2019-09-14:14:http://example.com/?url=020,3
2019-09-14:14:http://example.com/?url=022,1
2019-09-14:14:http://example.com/?url=023,3
2019-09-14:14:http://example.com/?url=024,2
2019-09-14:14:http://example.com/?url=025,1
2019-09-14:14:http://example.com/?url=026,1
2019-09-14:14:http://example.com/?url=028,3
2019-09-14:14:http://example.com/?url=029,2
2019-09-14:14:http://example.com/?url=030,3
2019-09-14:14:http://example.com/?url=031,2
2019-09-14:14:http://example.com/?url=032,4
2019-09-14:14:http://example.com/?url=033,4
2019-09-14:14:http://example.com/?url=034,3
2019-09-14:14:http://example.com/?url=035,5
2019-09-14:14:http://example.com/?url=036,4
2019-09-14:14:http://example.com/?url=037,4
2019-09-14:14:http://example.com/?url=038,1
2019-09-14:14:http://example.com/?url=039,3
2019-09-14:14:http://example.com/?url=040,6
2019-09-14:14:http://example.com/?url=041,5
2019-09-14:14:http://example.com/?url=042,3
2019-09-14:14:http://example.com/?url=043,4
2019-09-14:14:http://example.com/?url=044,3
2019-09-14:14:http://example.com/?url=045,2
2019-09-14:14:http://example.com/?url=046,3
2019-09-14:14:http://example.com/?url=047,3
2019-09-14:14:http://example.com/?url=048,5
2019-09-14:14:http://example.com/?url=049,2
2019-09-14:14:http://example.com/?url=050,7
2019-09-14:14:http://example.com/?url=051,4
2019-09-14:14:http://example.com/?url=052,3
2019-09-14:14:http://example.com/?url=053,3
2019-09-14:14:http://example.com/?url=054,2
2019-09-14:14:http://example.com/?url=055,5
2019-09-14:14:http://example.com/?url=056,3
2019-09-14:14:http://example.com/?url=057,1
2019-09-14:14:http://example.com/?url=058,2
2019-09-14:14:http://example.com/?url=059,3
2019-09-14:14:http://example.com/?url=060,4
2019-09-14:14:http://example.com/?url=061,2
2019-09-14:14:http://example.com/?url=062,3
2019-09-14:14:http://example.com/?url=063,1
2019-09-14:14:http://example.com/?url=064,4
2019-09-14:14:http://example.com/?url=065,4
2019-09-14:14:http://example.com/?url=066,1
2019-09-14:14:http://example.com/?url=067,1
2019-09-14:14:http://example.com/?url=068,3
2019-09-14:14:http://example.com/?url=069,1
2019-09-14:14:http://example.com/?url=070,3
2019-09-14:14:http://example.com/?url=071,4
2019-09-14:14:http://example.com/?url=072,2
2019-09-14:14:http://example.com/?url=073,1
2019-09-14:14:http://example.com/?url=075,2
2019-09-14:14:http://example.com/?url=077,1
2019-09-14:14:http://example.com/?url=078,2
2019-09-14:14:http://example.com/?url=079,1
2019-09-14:14:http://example.com/?url=080,3
2019-09-14:14:http://example.com/?url=081,3
2019-09-14:14:http://example.com/?url=082,4
2019-09-14:14:http://example.com/?url=083,3
2019-09-14:14:http://example.com/?url=084,1
2019-09-14:14:http://example.com/?url=085,2
2019-09-14:14:http://example.com/?url=086,3
2019-09-14:14:http://example.com/?url=087,1
2019-09-14:14:http://example.com/?url=088,6
2019-09-14:14:http://example.com/?url=089,4
2019-09-14:14:http://example.com/?url=090,1
2019-09-14:14:http://example.com/?url=091,2
2019-09-14:14:http://example.com/?url=093,3
2019-09-14:14:http://example.com/?url=094,2
2019-09-14:14:http://example.com/?url=095,4
2019-09-14:14:http://example.com/?url=096,3
2019-09-14:14:http://example.com/?url=097,2
2019-09-14:14:http://example.com/?url=098,2
2019-09-14:14:http://example.com/?url=100,1
2019-09-14:14:http://example.com/?url=101,3
2019-09-14:14:http://example.com/?url=103,5
2019-09-14:14:http://example.com/?url=104,1
2019-09-14:14:http://example.com/?url=105,2
2019-09-14:14:http://example.com/?url=106,2
2019-09-14:14:http://example.com/?url=107,2
2019-09-14:14:http://example.com/?url=108,3
2019-09-14:14:http://example.com/?url=109,1
2019-09-14:14:http://example.com/?url=111,10
2019-09-14:14:http://example.com/?url=112,3
2019-09-14:14:http://example.com/?url=113,6
2019-09-14:14:http://example.com/?url=115,5
2019-09-14:14:http://example.com/?url=117,2
2019-09-14:14:http://example.com/?url=118,3
2019-09-14:14:http://example.com/?url=119,3
2019-09-14:14:http://example.com/?url=120,1
2019-09-14:14:http://example.com/?url=121,6
2019-09-14:14:http://example.com/?url=122,2
2019-09-14:14:http://example.com/?url=123,1
2019-09-14:14:http://example.com/?url=124,2
2019-09-14:14:http://example.com/?url=125,1
2019-09-14:14:http://example.com/?url=126,3
2019-09-14:14:http://example.com/?url=127,1
2019-09-14:14:http://example.com/?url=128,5
2019-09-14:14:http://example.com/?url=129,1
2019-09-14:14:http://example.com/?url=130,6
2019-09-14:14:http://example.com/?url=131,3
2019-09-14:14:http://example.com/?url=132,2
2019-09-14:14:http://example.com/?url=133,6
2019-09-14:14:http://example.com/?url=134,1
2019-09-14:14:http://example.com/?url=135,2
2019-09-14:14:http://example.com/?url=136,2
2019-09-14:14:http://example.com/?url=137,3
2019-09-14:14:http://example.com/?url=138,3
2019-09-14:14:http://example.com/?url=139,3
2019-09-14:14:http://example.com/?url=140,4
2019-09-14:14:http://example.com/?url=141,5
2019-09-14:14:http://example.com/?url=142,4
2019-09-14:14:http://example.com/?url=143,4
2019-09-14:14:http://example.com/?url=144,4
2019-09-14:14:http://example.com/?url=145,3
2019-09-14:14:http://example.com/?url=147,6
2019-09-14:14:http://example.com/?url=148,7
2019-09-14:14:http://example.com/?url=150,5
2019-09-14:14:http://example.com/?url=151,2
2019-09-14:14:http://example.com/?url=152,2
2019-09-14:14:http://example.com/?url=153,4
2019-09-14:14:http://example.com/?url=154,2
2019-09-14:14:http://example.com/?url=155,2
2019-09-14:14:http://example.com/?url=156,3
2019-09-14:14:http://example.com/?url=157,4
2019-09-14:14:http://example.com/?url=158,2
2019-09-14:14:http://example.com/?url=159,6
2019-09-14:14:http://example.com/?url=160,4
2019-09-14:14:http://example.com/?url=161,3
2019-09-14:14:http://example.com/?url=162,2
2019-09-14:14:http://example.com/?url=163,7
2019-09-14:14:http://example.com/?url=164,2
2019-09-14:14:http://example.com/?url=165,2
2019-09-14:14:http://example.com/?url=166,4
2019-09-14:14:http://example.com/?url=167,4
2019-09-14:14:http://example.com/?url=169,2
2019-09-14:14:http://example.com/?url=170,1
2019-09-14:14:http://example.com/?url=171,2
2019-09-14:14:http://example.com/?url=172,7
2019-09-14:14:http://example.com/?url=173,1
2019-09-14:14:http://example.com/?url=174,2
2019-09-14:14:http://example.com/?url=175,3
2019-09-14:14:http://example.com/?url=176,6
2019-09-14:14:http://example.com/?url=177,1
2019-09-14:14:http://example.com/?url=178,6
2019-09-14:14:http://example.com/?url=179,3
2019-09-14:14:http://example.com/?url=180,1
2019-09-14:14:http://example.com/?url=181,3
2019-09-14:14:http://example.com/?url=182,3
2019-09-14:14:http://example.com/?url=183,4
2019-09-14:14:http://example.com/?url=184,4
2019-09-14:14:http://example.com/?url=185,2
2019-09-14:14:http://example.com/?url=186,4
2019-09-14:14:http://example.com/?url=187,1
2019-09-14:14:http://example.com/?url=188,3
2019-09-14:14:http://example.com/?url=191,3
2019-09-14:14:http://example.com/?url=192,3
2019-09-14:14:http://example.com/?url=193,4
2019-09-14:14:http://example.com/?url=195,4
2019-09-14:14:http://example.com/?url=196,4
2019-09-14:14:http://example.com/?url=197,3
2019-09-14:14:http://example.com/?url=198,2
2019-09-14:14:http://example.com/?url=199,1
2019-09-14:15:http://example.com/?url=001,1
2019-09-14:15:http://example.com/?url=002,6
2019-09-14:15:http://example.com/?url=003,5
2019-09-14:15:http://example.com/?url=004,2
2019-09-14:15:http://example.com/?url=005,6
2019-09-14:15:http://example.com/?url=006,1
2019-09-14:15:http://example.com/?url=007,3
2019-09-14:15:http://example.com/?url=008,2
2019-09-14:15:http://example.com/?url=009,1
2019-09-14:15:http://example.com/?url=010,3
2019-09-14:15:http://example.com/?url=011,3
2019-09-14:15:http://example.com/?url=012,1
2019-09-14:15:http://example.com/?url=014,4
2019-09-14:15:http://example.com/?url=015,3
2019-09-14:15:http://example.com/?url=016,3
2019-09-14:15:http://example.com/?url=017,4
2019-09-14:15:http://example.com/?url=018,4
2019-09-14:15:http://example.com/?url=019,2
2019-09-14:15:http://example.com/?url=020,5
2019-09-14:15:http://example.com/?url=021,4
2019-09-14:15:http://example.com/?url=022,2
2019-09-14:15:http://example.com/?url=023,2
2019-09-14:15:http://example.com/?url=024,6
2019-09-14:15:http://example.com/?url=025,1
2019-09-14:15:http://example.com/?url=026,3
2019-09-14:15:http://example.com/?url=027,4
2019-09-14:15:http://example.com/?url=028,2
2019-09-14:15:http://example.com/?url=029,1
2019-09-14:15:http://example.com/?url=030,4
2019-09-14:15:http://example.com/?url=031,4
2019-09-14:15:http://example.com/?url=032,4
2019-09-14:15:http://example.com/?url=034,1
2019-09-14:15:http://example.com/?url=035,5
2019-09-14:15:http://example.com/?url=036,5
2019-09-14:15:http://example.com/?url=037,5
2019-09-14:15:http://example.com/?url=038,3
2019-09-14:15:http://example.com/?url=039,2
2019-09-14:15:http://example.com/?url=040,1
2019-09-14:15:http://example.com/?url=041,3
2019-09-14:15:http://example.com/?url=042,4
2019-09-14:15:http://example.com/?url=043,3
2019-09-14:15:http://example.com/?url=044,3
2019-09-14:15:http://example.com/?url=045,3
2019-09-14:15:http://example.com/?url=046,5
2019-09-14:15:http://example.com/?url=047,1
2019-09-14:15:http://example.com/?url=048,1
2019-09-14:15:http://example.com/?url=049,6
2019-09-14:15:http://example.com/?url=050,1
2019-09-14:15:http://example.com/?url=051,4
2019-09-14:15:http://example.com/?url=052,5
2019-09-14:15:http://example.com/?url=053,3
2019-09-14:15:http://example.com/?url=054,2
2019-09-14:15:http://example.com/?url=055,3
2019-09-14:15:http://example.com/?url=056,3
2019-09-14:15:http://example.com/?url=057,2
2019-09-14:15:http://example.com/?url=058,3
2019-09-14:15:http://example.com/?url=059,1
2019-09-14:15:http://example.com/?url=060,3
2019-09-14:15:http://example.com/?url=061,2
2019-09-14:15:http://example.com/?url=062,4
2019-09-14:15:http://example.com/?url=063,3
2019-09-14:15:http://example.com/?url=064,6
2019-09-14:15:http://example.com/?url=065,2
2019-09-14:15:http://example.com/?url=066,3
2019-09-14:15:http://example.com/?url=067,2
2019-09-14:15:http://example.com/?url=069,3
2019-09-14:15:http://example.com/?url=070,4
2019-09-14:15:http://example.com/?url=071,2
2019-09-14:15:http://example.com/?url=072,3
2019-09-14:15:http://example.com/?url=073,2
2019-09-14:15:http://example.com/?url=074,5
2019-09-14:15:http://example.com/?url=075,3
2019-09-14:15:http://example.com/?url=076,4
2019-09-14:15:http://example.com/?url=077,2
2019-09-14:15:http://example.com/?url=078,3
2019-09-14:15:http://example.com/?url=079,4
2019-09-14:15:http://example.com/?url=080,5
2019-09-14:15:http://example.com/?url=081,2
2019-09-14:15:http://example.com/?url=082,1
2019-09-14:15:http://example.com/?url=083,5
2019-09-14:15:http://example.com/?url=084,3
2019-09-14:15:http://example.com/?url=085,2
2019-09-14:15:http://example.com/?url=087,1
2019-09-14:15:http://example.com/?url=088,4
2019-09-14:15:http://example.com/?url=089,2
2019-09-14:15:http://example.com/?url=090,2
2019-09-14:15:http://example.com/?url=091,6
2019-09-14:15:http://example.com/?url=092,5
2019-09-14:15:http://example.com/?url=093,2
2019-09-14:15:http://example.com/?url=094,3
2019-09-14:15:http://example.com/?url=095,8
2019-09-14:15:http://example.com/?url=097,5
2019-09-14:15:http://example.com/?url=098,5
2019-09-14:15:http://example.com/?url=099,2
2019-09-14:15:http://example.com/?url=101,1
2019-09-14:15:http://example.com/?url=102,2
2019-09-14:15:http://example.com/?url=103,4
2019-09-14:15:http://example.com/?url=104,1
2019-09-14:15:http://example.com/?url=105,4
2019-09-14:15:http://example.com/?url=106,2
2019-09-14:15:http://example.com/?url=107,2
2019-09-14:15:http://example.com/?url=108,3
2019-09-14:15:http://example.com/?url=109,1
2019-09-14:15:http://example.com/?url=110,2
2019-09-14:15:http://example.com/?url=111,4
2019-09-14:15:http://example.com/?url=112,4
2019-09-14:15:http://example.com/?url=113,2
2019-09-14:15:http://example.com/?url=114,1
2019-09-14:15:http://example.com/?url=115,7
2019-09-14:15:http://example.com/?url=116,2
2019-09-14:15:http://example.com/?url=117,4
2019-09-14:15:http://example.com/?url=118,2
2019-09-14:15:http://example.com/?url=119,3
2019-09-14:15:http://example.com/?url=120,4
2019-09-14:15:http://example.com/?url=121,4
2019-09-14:15:http://example.com/?url=122,1
2019-09-14:15:http://example.com/?url=123,3
2019-09-14:15:http://example.com/?url=124,4
2019-09-14:15:http://example.com/?url=125,3
2019-09-14:15:http://example.com/?url=127,5
2019-09-14:15:http://example.com/?url=129,2
2019-09-14:15:http://example.com/?url=130,1
